frameTime,leftGaze origin x,leftGaze origin y,leftGaze origin z,leftGaze direction x,leftGaze direction y,leftGaze direction z,rightGaze origin x,rightGaze origin y,rightGaze origin z,rightGaze direction x,rightGaze direction y,rightGaze direction z,is looking at object ,object identification ,object location, scene number 
"11.86099","-0.154","1.704","-3.496","-0.107","-0.092","0.99","-0.092","1.705","-3.476","-0.142","-0.109","0.984","False","no object","(0, 0, 0)","1"
"11.8751","-0.153","1.704","-3.496","-0.109","-0.094","0.99","-0.091","1.705","-3.476","-0.137","-0.109","0.985","False","no object","(0, 0, 0)","1"
"11.88877","-0.153","1.704","-3.495","-0.125","-0.1","0.987","-0.091","1.705","-3.476","-0.133","-0.109","0.985","False","no object","(0, 0, 0)","1"
"11.90346","-0.152","1.704","-3.495","-0.133","-0.1","0.986","-0.09","1.705","-3.476","-0.132","-0.109","0.985","False","no object","(0, 0, 0)","1"
"11.91826","-0.152","1.704","-3.495","-0.131","-0.101","0.986","-0.089","1.705","-3.476","-0.132","-0.11","0.985","False","no object","(0, 0, 0)","1"
"11.93231","-0.151","1.704","-3.494","-0.137","-0.108","0.985","-0.089","1.705","-3.476","-0.164","-0.113","0.98","False","no object","(0, 0, 0)","1"
"11.94752","-0.151","1.704","-3.494","-0.143","-0.109","0.984","-0.088","1.705","-3.476","-0.168","-0.114","0.979","False","no object","(0, 0, 0)","1"
"11.96039","-0.15","1.704","-3.494","-0.146","-0.109","0.983","-0.088","1.705","-3.476","-0.172","-0.118","0.978","False","no object","(0, 0, 0)","1"
"11.97437","-0.15","1.704","-3.494","-0.145","-0.109","0.983","-0.087","1.705","-3.476","-0.174","-0.118","0.978","False","no object","(0, 0, 0)","1"
"11.98883","-0.149","1.704","-3.493","-0.147","-0.111","0.983","-0.086","1.705","-3.476","-0.175","-0.119","0.977","False","no object","(0, 0, 0)","1"
"12.00325","-0.149","1.704","-3.493","-0.15","-0.115","0.982","-0.086","1.705","-3.476","-0.176","-0.119","0.977","False","no object","(0, 0, 0)","1"
"12.01819","-0.148","1.704","-3.492","-0.149","-0.118","0.982","-0.085","1.705","-3.477","-0.171","-0.121","0.978","False","no object","(0, 0, 0)","1"
"12.03236","-0.148","1.704","-3.492","-0.151","-0.121","0.981","-0.084","1.705","-3.477","-0.17","-0.122","0.978","False","no object","(0, 0, 0)","1"
